Tanggal,Deskripsi,Jumlah (Rp),Kategori,Sub-kategori,Metode Pembayaran,Catatan
2023-09-23,Pembayaran Transportasi,410391.0,Pengeluaran,Transportasi,Tunai,
2023-09-23,Pembayaran Transportasi,410391.0,Pengeluaran,Transportasi,Tunai,
2023-09-21,Pembayaran Makanan,374814.0,Pengeluaran,Makanan,Tunai,
2023-09-21,Pembayaran Makanan,374814.0,Pengeluaran,Makanan,Tunai,
2023-09-19,Pembayaran Hiburan,437915.0,Pengeluaran,Hiburan,E-Wallet,
2023-09-19,Pembayaran Belanja,359771.0,Pengeluaran,Belanja,Debit,
2023-09-19,Pembayaran Kesehatan,288014.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-09-19,Pembayaran Hiburan,437915.0,Pengeluaran,Hiburan,E-Wallet,
2023-09-19,Pembayaran Belanja,359771.0,Pengeluaran,Belanja,Debit,
2023-09-19,Pembayaran Kesehatan,288014.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-09-18,Pembayaran Kesehatan,233008.0,Pengeluaran,Kesehatan,E-Wallet,
2023-09-18,Pembayaran Kesehatan,233008.0,Pengeluaran,Kesehatan,E-Wallet,
2023-09-16,Pembayaran Belanja,430452.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-16,Pembayaran Belanja,430452.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-15,Pembayaran Transportasi,351733.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-09-15,Pembayaran Transportasi,351733.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-09-12,Pembayaran Lainnya,496739.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-09-12,Pembayaran Belanja,449407.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-12,Pembayaran Makanan,340002.0,Pengeluaran,Makanan,Kartu Kredit,
2023-09-12,Pembayaran Lainnya,496739.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-09-12,Pembayaran Belanja,449407.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-12,Pembayaran Makanan,340002.0,Pengeluaran,Makanan,Kartu Kredit,
2023-09-10,Pembayaran Kesehatan,16838.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-10,Pembayaran Kesehatan,195095.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-10,Pembayaran Kesehatan,195095.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-10,Pembayaran Kesehatan,16838.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-09,Pembayaran Kesehatan,466582.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-09,Pembayaran Lainnya,410852.0,Pengeluaran,Lainnya,Tunai,
2023-09-09,Pembayaran Kesehatan,466582.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-09-09,Pembayaran Lainnya,410852.0,Pengeluaran,Lainnya,Tunai,
2023-09-08,Pembayaran Belanja,257670.0,Pengeluaran,Belanja,Tunai,
2023-09-08,Pembayaran Makanan,36462.0,Pengeluaran,Makanan,Transfer Bank,
2023-09-08,Pembayaran Belanja,257670.0,Pengeluaran,Belanja,Tunai,
2023-09-08,Pembayaran Makanan,36462.0,Pengeluaran,Makanan,Transfer Bank,
2023-09-06,Pembayaran Belanja,321321.0,Pengeluaran,Belanja,Tunai,
2023-09-06,Pembayaran Belanja,54747.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-06,Pembayaran Transportasi,53062.0,Pengeluaran,Transportasi,Debit,
2023-09-06,Pembayaran Belanja,321321.0,Pengeluaran,Belanja,Tunai,
2023-09-06,Pembayaran Belanja,54747.0,Pengeluaran,Belanja,Kartu Kredit,
2023-09-06,Pembayaran Transportasi,53062.0,Pengeluaran,Transportasi,Debit,
2023-09-05,Pembayaran Transportasi,158728.0,Pengeluaran,Transportasi,Debit,
2023-09-05,Pembayaran Belanja,105155.0,Pengeluaran,Belanja,Tunai,
2023-09-05,Pembayaran Belanja,440795.0,Pengeluaran,Belanja,Tunai,
2023-09-05,Pembayaran Belanja,105155.0,Pengeluaran,Belanja,Tunai,
2023-09-05,Pembayaran Transportasi,158728.0,Pengeluaran,Transportasi,Debit,
2023-09-05,Pembayaran Belanja,440795.0,Pengeluaran,Belanja,Tunai,
2023-09-03,Pembayaran Belanja,484546.0,Pengeluaran,Belanja,Transfer Bank,
2023-09-03,Pembayaran Hiburan,29230.0,Pengeluaran,Hiburan,Transfer Bank,
2023-09-03,Pembayaran Belanja,484546.0,Pengeluaran,Belanja,Transfer Bank,
2023-09-03,Pembayaran Hiburan,29230.0,Pengeluaran,Hiburan,Transfer Bank,
2023-09-02,Pembayaran Lainnya,418292.0,Pengeluaran,Lainnya,E-Wallet,
2023-09-02,Pembayaran Transportasi,130299.0,Pengeluaran,Transportasi,E-Wallet,
2023-09-02,Pembayaran Kesehatan,48709.0,Pengeluaran,Kesehatan,E-Wallet,
2023-09-02,Pembayaran Transportasi,130299.0,Pengeluaran,Transportasi,E-Wallet,
2023-09-02,Pembayaran Kesehatan,48709.0,Pengeluaran,Kesehatan,E-Wallet,
2023-09-02,Pembayaran Lainnya,418292.0,Pengeluaran,Lainnya,E-Wallet,
2023-09-01,Pembayaran Lainnya,197831.0,Pengeluaran,Lainnya,E-Wallet,
2023-09-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-09-01,Pembayaran Lainnya,197831.0,Pengeluaran,Lainnya,E-Wallet,
2023-09-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-08-30,Pembayaran Transportasi,392805.0,Pengeluaran,Transportasi,Debit,
2023-08-30,Pembayaran Transportasi,169317.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-30,Pembayaran Transportasi,392805.0,Pengeluaran,Transportasi,Debit,
2023-08-30,Pembayaran Transportasi,169317.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-29,Pembayaran Kesehatan,426882.0,Pengeluaran,Kesehatan,Tunai,
2023-08-29,Pembayaran Transportasi,348178.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-29,Pembayaran Kesehatan,426882.0,Pengeluaran,Kesehatan,Tunai,
2023-08-29,Pembayaran Transportasi,348178.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-28,Pembayaran Lainnya,15431.0,Pengeluaran,Lainnya,Debit,
2023-08-28,Pembayaran Lainnya,157987.0,Pengeluaran,Lainnya,E-Wallet,
2023-08-28,Pembayaran Kesehatan,226439.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-08-28,Pembayaran Lainnya,157987.0,Pengeluaran,Lainnya,E-Wallet,
2023-08-28,Pembayaran Kesehatan,226439.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-08-28,Pembayaran Lainnya,15431.0,Pengeluaran,Lainnya,Debit,
2023-08-26,Pembayaran Hiburan,81737.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-26,Pembayaran Transportasi,436624.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-26,Pembayaran Transportasi,367369.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-26,Pembayaran Transportasi,436624.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-26,Pembayaran Transportasi,367369.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-26,Pembayaran Hiburan,81737.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-24,Pembayaran Kesehatan,281667.0,Pengeluaran,Kesehatan,Debit,
2023-08-24,Pembayaran Kesehatan,281667.0,Pengeluaran,Kesehatan,Debit,
2023-08-23,Pembayaran Lainnya,182650.0,Pengeluaran,Lainnya,Transfer Bank,
2023-08-23,Pembayaran Belanja,156381.0,Pengeluaran,Belanja,Debit,
2023-08-23,Pembayaran Lainnya,182650.0,Pengeluaran,Lainnya,Transfer Bank,
2023-08-23,Pembayaran Belanja,156381.0,Pengeluaran,Belanja,Debit,
2023-08-22,Pembayaran Kesehatan,114656.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-22,Pembayaran Kesehatan,114656.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-20,Pembayaran Makanan,299245.0,Pengeluaran,Makanan,Transfer Bank,
2023-08-20,Pembayaran Belanja,378233.0,Pengeluaran,Belanja,Transfer Bank,
2023-08-20,Pembayaran Makanan,36473.0,Pengeluaran,Makanan,Transfer Bank,
2023-08-20,Pembayaran Belanja,378233.0,Pengeluaran,Belanja,Transfer Bank,
2023-08-20,Pembayaran Makanan,36473.0,Pengeluaran,Makanan,Transfer Bank,
2023-08-20,Pembayaran Makanan,299245.0,Pengeluaran,Makanan,Transfer Bank,
2023-08-19,Pembayaran Belanja,184961.0,Pengeluaran,Belanja,Tunai,
2023-08-19,Pembayaran Belanja,184961.0,Pengeluaran,Belanja,Tunai,
2023-08-18,Pembayaran Transportasi,329574.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-18,Pembayaran Transportasi,183558.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-18,Pembayaran Transportasi,183558.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-18,Pembayaran Transportasi,329574.0,Pengeluaran,Transportasi,E-Wallet,
2023-08-16,Pembayaran Makanan,148073.0,Pengeluaran,Makanan,E-Wallet,
2023-08-16,Pembayaran Makanan,148073.0,Pengeluaran,Makanan,E-Wallet,
2023-08-15,Pembayaran Hiburan,72062.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-15,Pembayaran Hiburan,72062.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-14,Pembayaran Hiburan,29828.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-08-14,Pembayaran Hiburan,29828.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-08-13,Pembayaran Kesehatan,105287.0,Pengeluaran,Kesehatan,E-Wallet,
2023-08-13,Pembayaran Hiburan,355243.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-13,Pembayaran Belanja,341521.0,Pengeluaran,Belanja,Debit,
2023-08-13,Pembayaran Hiburan,355243.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-13,Pembayaran Kesehatan,105287.0,Pengeluaran,Kesehatan,E-Wallet,
2023-08-13,Pembayaran Belanja,341521.0,Pengeluaran,Belanja,Debit,
2023-08-12,Pembayaran Makanan,221238.0,Pengeluaran,Makanan,E-Wallet,
2023-08-12,Pembayaran Hiburan,63210.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-12,Pembayaran Makanan,221238.0,Pengeluaran,Makanan,E-Wallet,
2023-08-12,Pembayaran Hiburan,63210.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-11,Pembayaran Belanja,102853.0,Pengeluaran,Belanja,Debit,
2023-08-11,Pembayaran Kesehatan,103358.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-11,Pembayaran Lainnya,377570.0,Pengeluaran,Lainnya,Transfer Bank,
2023-08-11,Pembayaran Belanja,102853.0,Pengeluaran,Belanja,Debit,
2023-08-11,Pembayaran Kesehatan,103358.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-11,Pembayaran Lainnya,377570.0,Pengeluaran,Lainnya,Transfer Bank,
2023-08-10,Pembayaran Makanan,495691.0,Pengeluaran,Makanan,Kartu Kredit,
2023-08-10,Pembayaran Belanja,83832.0,Pengeluaran,Belanja,Debit,
2023-08-10,Pembayaran Hiburan,293092.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-10,Pembayaran Belanja,83832.0,Pengeluaran,Belanja,Debit,
2023-08-10,Pembayaran Makanan,495691.0,Pengeluaran,Makanan,Kartu Kredit,
2023-08-10,Pembayaran Hiburan,293092.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-08,Pembayaran Transportasi,139967.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-08,Pembayaran Belanja,157415.0,Pengeluaran,Belanja,Kartu Kredit,
2023-08-08,Pembayaran Transportasi,139967.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-08,Pembayaran Belanja,157415.0,Pengeluaran,Belanja,Kartu Kredit,
2023-08-05,Pembayaran Belanja,397029.0,Pengeluaran,Belanja,Debit,
2023-08-05,Pembayaran Kesehatan,294791.0,Pengeluaran,Kesehatan,Debit,
2023-08-05,Pembayaran Kesehatan,224258.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-08-05,Pembayaran Kesehatan,224258.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-08-05,Pembayaran Belanja,397029.0,Pengeluaran,Belanja,Debit,
2023-08-05,Pembayaran Kesehatan,294791.0,Pengeluaran,Kesehatan,Debit,
2023-08-04,Pembayaran Hiburan,337991.0,Pengeluaran,Hiburan,Tunai,
2023-08-04,Pembayaran Kesehatan,159557.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-04,Pembayaran Transportasi,189636.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-04,Pembayaran Transportasi,189636.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-04,Pembayaran Kesehatan,159557.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-08-04,Pembayaran Hiburan,337991.0,Pengeluaran,Hiburan,Tunai,
2023-08-03,Pembayaran Hiburan,457124.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-03,Pembayaran Hiburan,23024.0,Pengeluaran,Hiburan,Tunai,
2023-08-03,Pembayaran Transportasi,436565.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-03,Pembayaran Hiburan,23024.0,Pengeluaran,Hiburan,Tunai,
2023-08-03,Pembayaran Hiburan,457124.0,Pengeluaran,Hiburan,Transfer Bank,
2023-08-03,Pembayaran Transportasi,436565.0,Pengeluaran,Transportasi,Transfer Bank,
2023-08-02,Pembayaran Makanan,174908.0,Pengeluaran,Makanan,Kartu Kredit,
2023-08-02,Pembayaran Transportasi,447894.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-02,Pembayaran Belanja,264867.0,Pengeluaran,Belanja,Kartu Kredit,
2023-08-02,Pembayaran Makanan,174908.0,Pengeluaran,Makanan,Kartu Kredit,
2023-08-02,Pembayaran Transportasi,447894.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-08-02,Pembayaran Belanja,264867.0,Pengeluaran,Belanja,Kartu Kredit,
2023-08-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-08-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-07-31,Pembayaran Kesehatan,361133.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-31,Pembayaran Makanan,196408.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-31,Pembayaran Makanan,442409.0,Pengeluaran,Makanan,Debit,
2023-07-31,Pembayaran Kesehatan,361133.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-31,Pembayaran Makanan,442409.0,Pengeluaran,Makanan,Debit,
2023-07-31,Pembayaran Makanan,196408.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-30,Pembayaran Belanja,121816.0,Pengeluaran,Belanja,Debit,
2023-07-30,Pembayaran Kesehatan,432032.0,Pengeluaran,Kesehatan,Tunai,
2023-07-30,Pembayaran Kesehatan,432032.0,Pengeluaran,Kesehatan,Tunai,
2023-07-30,Pembayaran Transportasi,113037.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-30,Pembayaran Belanja,121816.0,Pengeluaran,Belanja,Debit,
2023-07-30,Pembayaran Transportasi,113037.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-29,Pembayaran Hiburan,453576.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-07-29,Pembayaran Lainnya,225735.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-07-29,Pembayaran Transportasi,394087.0,Pengeluaran,Transportasi,Tunai,
2023-07-29,Pembayaran Lainnya,225735.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-07-29,Pembayaran Transportasi,394087.0,Pengeluaran,Transportasi,Tunai,
2023-07-29,Pembayaran Hiburan,453576.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-07-28,Pembayaran Hiburan,178924.0,Pengeluaran,Hiburan,Tunai,
2023-07-28,Pembayaran Lainnya,413363.0,Pengeluaran,Lainnya,Debit,
2023-07-28,Pembayaran Hiburan,178924.0,Pengeluaran,Hiburan,Tunai,
2023-07-28,Pembayaran Lainnya,413363.0,Pengeluaran,Lainnya,Debit,
2023-07-27,Pembayaran Transportasi,496320.0,Pengeluaran,Transportasi,Debit,
2023-07-27,Pembayaran Transportasi,496320.0,Pengeluaran,Transportasi,Debit,
2023-07-26,Pembayaran Transportasi,480552.0,Pengeluaran,Transportasi,Transfer Bank,
2023-07-26,Pembayaran Transportasi,302958.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-26,Pembayaran Transportasi,302958.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-26,Pembayaran Transportasi,480552.0,Pengeluaran,Transportasi,Transfer Bank,
2023-07-24,Pembayaran Lainnya,166757.0,Pengeluaran,Lainnya,Tunai,
2023-07-24,Pembayaran Kesehatan,190082.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-24,Pembayaran Makanan,382834.0,Pengeluaran,Makanan,E-Wallet,
2023-07-24,Pembayaran Kesehatan,190082.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-24,Pembayaran Lainnya,166757.0,Pengeluaran,Lainnya,Tunai,
2023-07-24,Pembayaran Makanan,382834.0,Pengeluaran,Makanan,E-Wallet,
2023-07-23,Pembayaran Makanan,285162.0,Pengeluaran,Makanan,E-Wallet,
2023-07-23,Pembayaran Belanja,468522.0,Pengeluaran,Belanja,Transfer Bank,
2023-07-23,Pembayaran Makanan,285162.0,Pengeluaran,Makanan,E-Wallet,
2023-07-23,Pembayaran Belanja,468522.0,Pengeluaran,Belanja,Transfer Bank,
2023-07-22,Pembayaran Hiburan,355116.0,Pengeluaran,Hiburan,Debit,
2023-07-22,Pembayaran Transportasi,251374.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-22,Pembayaran Kesehatan,335068.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-22,Pembayaran Hiburan,355116.0,Pengeluaran,Hiburan,Debit,
2023-07-22,Pembayaran Transportasi,251374.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-22,Pembayaran Kesehatan,335068.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-21,Pembayaran Transportasi,81648.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-21,Pembayaran Lainnya,486736.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-07-21,Pembayaran Kesehatan,332406.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-21,Pembayaran Kesehatan,332406.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-21,Pembayaran Transportasi,81648.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-21,Pembayaran Lainnya,486736.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-07-20,Pembayaran Hiburan,131127.0,Pengeluaran,Hiburan,Debit,
2023-07-20,Pembayaran Kesehatan,463249.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-20,Pembayaran Belanja,217595.0,Pengeluaran,Belanja,Tunai,
2023-07-20,Pembayaran Kesehatan,463249.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-20,Pembayaran Belanja,217595.0,Pengeluaran,Belanja,Tunai,
2023-07-20,Pembayaran Hiburan,131127.0,Pengeluaran,Hiburan,Debit,
2023-07-19,Pembayaran Lainnya,185981.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-19,Pembayaran Lainnya,185981.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-17,Pembayaran Kesehatan,181619.0,Pengeluaran,Kesehatan,E-Wallet,
2023-07-17,Pembayaran Kesehatan,181619.0,Pengeluaran,Kesehatan,E-Wallet,
2023-07-16,Pembayaran Kesehatan,92569.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-16,Pembayaran Hiburan,450474.0,Pengeluaran,Hiburan,Tunai,
2023-07-16,Pembayaran Kesehatan,92569.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-16,Pembayaran Hiburan,450474.0,Pengeluaran,Hiburan,Tunai,
2023-07-15,Pembayaran Transportasi,350575.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-15,Pembayaran Hiburan,86637.0,Pengeluaran,Hiburan,Transfer Bank,
2023-07-15,Pembayaran Transportasi,350575.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-15,Pembayaran Hiburan,86637.0,Pengeluaran,Hiburan,Transfer Bank,
2023-07-14,Pembayaran Lainnya,186732.0,Pengeluaran,Lainnya,Debit,
2023-07-14,Pembayaran Hiburan,487555.0,Pengeluaran,Hiburan,E-Wallet,
2023-07-14,Pembayaran Kesehatan,320244.0,Pengeluaran,Kesehatan,Debit,
2023-07-14,Pembayaran Kesehatan,320244.0,Pengeluaran,Kesehatan,Debit,
2023-07-14,Pembayaran Lainnya,186732.0,Pengeluaran,Lainnya,Debit,
2023-07-14,Pembayaran Hiburan,487555.0,Pengeluaran,Hiburan,E-Wallet,
2023-07-12,Pembayaran Makanan,374977.0,Pengeluaran,Makanan,Tunai,
2023-07-12,Pembayaran Belanja,119349.0,Pengeluaran,Belanja,Transfer Bank,
2023-07-12,Pembayaran Belanja,40354.0,Pengeluaran,Belanja,Kartu Kredit,
2023-07-12,Pembayaran Makanan,374977.0,Pengeluaran,Makanan,Tunai,
2023-07-12,Pembayaran Belanja,40354.0,Pengeluaran,Belanja,Kartu Kredit,
2023-07-12,Pembayaran Belanja,119349.0,Pengeluaran,Belanja,Transfer Bank,
2023-07-11,Pembayaran Belanja,16256.0,Pengeluaran,Belanja,E-Wallet,
2023-07-11,Pembayaran Belanja,16256.0,Pengeluaran,Belanja,E-Wallet,
2023-07-10,Pembayaran Kesehatan,410414.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-10,Pembayaran Kesehatan,410414.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-09,Pembayaran Kesehatan,365081.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-09,Pembayaran Kesehatan,365081.0,Pengeluaran,Kesehatan,Transfer Bank,
2023-07-08,Pembayaran Transportasi,68791.0,Pengeluaran,Transportasi,Debit,
2023-07-08,Pembayaran Makanan,222375.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-08,Pembayaran Hiburan,347816.0,Pengeluaran,Hiburan,Tunai,
2023-07-08,Pembayaran Makanan,222375.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-08,Pembayaran Transportasi,68791.0,Pengeluaran,Transportasi,Debit,
2023-07-08,Pembayaran Hiburan,347816.0,Pengeluaran,Hiburan,Tunai,
2023-07-07,Pembayaran Lainnya,164535.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-07,Pembayaran Lainnya,164535.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-06,Pembayaran Makanan,272900.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-06,Pembayaran Kesehatan,181341.0,Pengeluaran,Kesehatan,E-Wallet,
2023-07-06,Pembayaran Lainnya,116237.0,Pengeluaran,Lainnya,Debit,
2023-07-06,Pembayaran Kesehatan,181341.0,Pengeluaran,Kesehatan,E-Wallet,
2023-07-06,Pembayaran Makanan,272900.0,Pengeluaran,Makanan,Kartu Kredit,
2023-07-06,Pembayaran Lainnya,116237.0,Pengeluaran,Lainnya,Debit,
2023-07-04,Pembayaran Hiburan,248859.0,Pengeluaran,Hiburan,E-Wallet,
2023-07-04,Pembayaran Makanan,435911.0,Pengeluaran,Makanan,Debit,
2023-07-04,Pembayaran Hiburan,248859.0,Pengeluaran,Hiburan,E-Wallet,
2023-07-04,Pembayaran Makanan,435911.0,Pengeluaran,Makanan,Debit,
2023-07-03,Pembayaran Lainnya,180934.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-03,Pembayaran Lainnya,180934.0,Pengeluaran,Lainnya,E-Wallet,
2023-07-02,Pembayaran Hiburan,100210.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-07-02,Pembayaran Hiburan,100210.0,Pengeluaran,Hiburan,Kartu Kredit,
2023-07-01,Pembayaran Transportasi,413184.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-01,Pembayaran Kesehatan,141181.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-07-01,Pembayaran Kesehatan,141181.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-07-01,Pembayaran Transportasi,413184.0,Pengeluaran,Transportasi,E-Wallet,
2023-07-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2023-06-30,Pembayaran Hiburan,27089.0,Pengeluaran,Hiburan,E-Wallet,
2023-06-30,Pembayaran Makanan,185495.0,Pengeluaran,Makanan,Kartu Kredit,
2023-06-30,Pembayaran Hiburan,27089.0,Pengeluaran,Hiburan,E-Wallet,
2023-06-30,Pembayaran Makanan,185495.0,Pengeluaran,Makanan,Kartu Kredit,
2023-06-29,Pembayaran Lainnya,479485.0,Pengeluaran,Lainnya,E-Wallet,
2023-06-29,Pembayaran Transportasi,211998.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-06-29,Pembayaran Lainnya,479485.0,Pengeluaran,Lainnya,E-Wallet,
2023-06-29,Pembayaran Transportasi,211998.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-06-26,Pembayaran Kesehatan,156873.0,Pengeluaran,Kesehatan,E-Wallet,
2023-06-26,Pembayaran Kesehatan,156873.0,Pengeluaran,Kesehatan,E-Wallet,
2023-06-25,Pembayaran Kesehatan,451269.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-06-25,Pembayaran Belanja,96557.0,Pengeluaran,Belanja,E-Wallet,
2023-06-25,Pembayaran Lainnya,374483.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-06-25,Pembayaran Lainnya,374483.0,Pengeluaran,Lainnya,Kartu Kredit,
2023-06-25,Pembayaran Belanja,96557.0,Pengeluaran,Belanja,E-Wallet,
2023-06-25,Pembayaran Kesehatan,451269.0,Pengeluaran,Kesehatan,Kartu Kredit,
2023-06-24,Pembayaran Makanan,231561.0,Pengeluaran,Makanan,Tunai,
2023-06-24,Pembayaran Makanan,231561.0,Pengeluaran,Makanan,Tunai,
2023-06-23,Pembayaran Makanan,16052.0,Pengeluaran,Makanan,Transfer Bank,
2023-06-23,Pembayaran Makanan,16052.0,Pengeluaran,Makanan,Transfer Bank,
2023-06-20,Pembayaran Kesehatan,145905.0,Pengeluaran,Kesehatan,E-Wallet,
2023-06-20,Pembayaran Makanan,227760.0,Pengeluaran,Makanan,Kartu Kredit,
2023-06-20,Pembayaran Belanja,263781.0,Pengeluaran,Belanja,Kartu Kredit,
2023-06-20,Pembayaran Makanan,227760.0,Pengeluaran,Makanan,Kartu Kredit,
2023-06-20,Pembayaran Belanja,263781.0,Pengeluaran,Belanja,Kartu Kredit,
2023-06-20,Pembayaran Kesehatan,145905.0,Pengeluaran,Kesehatan,E-Wallet,
2023-06-18,Pembayaran Lainnya,303199.0,Pengeluaran,Lainnya,E-Wallet,
2023-06-18,Pembayaran Lainnya,303199.0,Pengeluaran,Lainnya,E-Wallet,
2023-06-17,Pembayaran Transportasi,429059.0,Pengeluaran,Transportasi,Kartu Kredit,
2023-06-17,Pembayaran Transportasi,158449.0,Pengeluaran,Transportasi,Transfer Bank,
2023-06-17,Pembayaran Transportasi,158449.0,Pengeluaran,Transportasi,Transfer Bank,
2023-06-17,Pembayaran Transportasi,429059.0,Pengeluaran,Transportasi,Kartu Kredit,
